Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.887103833,-1.171531317,-0.166659679,0.447517235,1.265121635
2.897166833,-0.693098976,-0.404752454,0.889340451,1.19797211
2.907228833,-0.371697559,-0.795484453,1.346482787,1.607473324
2.917291833,-0.203765233,-1.208268058,1.710092477,2.103770009
2.927353833,-0.171376482,-1.5456027,2.005701388,2.537931375
2.937416833,-0.255175853,-1.8021832,2.121721256,2.795474931
2.947479833,-0.396731828,-1.999196361,1.934426753,2.810015853
2.957541833,-0.648038286,-2.028941147,1.441003028,2.571584244
2.967604833,-0.991446431,-1.935840025,0.864658184,2.340529086
2.977666833,-1.352903761,-1.774761513,0.301802282,2.251935086
2.987729833,-1.712723724,-1.519701873,-0.124153345,2.293104967
2.997792833,-2.01404668,-1.252389978,-0.344502743,2.396569804
3.007854833,-2.138385529,-1.001333342,-0.296161473,2.379721149
3.017917833,-2.13304512,-0.819073291,-0.120498835,2.288073974
3.027980042,-2.040805732,-0.73132471,0.097892915,2.170093752
3.038043042,-1.889447777,-0.754773799,0.290576212,2.055269064
3.048106042,-1.689088401,-0.898469709,0.467406539,1.969450765
3.058168042,-1.547246206,-1.131399391,0.671477289,2.030989205
3.068231042,-1.358754923,-1.416830639,0.881105232,2.151736608
3.078293042,-1.214733324,-1.650663131,1.154385381,2.352205652
3.088356042,-1.139061583,-1.835664357,1.390446832,2.569137465
3.098419042,-1.145922706,-1.990614987,1.503586947,2.745261478
3.108481042,-1.211382577,-2.061262801,1.433434392,2.787648873
3.118544042,-1.302038978,-2.05455429,1.214354424,2.718667964
3.128606042,-1.377875611,-2.003843143,0.969600502,2.618024766
3.138669042,-1.470671069,-1.860090516,0.685107733,2.468234739
3.148732042,-1.600193767,-1.626113012,0.452790254,2.32591544
3.158794042,-1.694549116,-1.412970307,0.319294227,2.229334116
3.168857042,-1.766473962,-1.273621802,0.287834453,2.19667736
3.178919042,-1.882249416,-1.140497659,0.273122858,2.217700131
3.188982042,-1.962373959,-1.082402063,0.254357389,2.255482977
3.199045042,-2.015536697,-1.078674171,0.264752569,2.301308338
3.209107042,-2.013360217,-1.060601889,0.2982156,2.295087858
