"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.428193121E1,8.967377633E-1,-1.025830252E0,7.541604263E-1,1.557313157E0
2.429189821E1,4.521803526E-1,-7.899500638E-1,1.387044776E0,1.659030254E0
2.430186621E1,8.047552139E-2,-5.334046465E-1,1.998167251E0,2.069702681E0
2.431183421E1,-2.549818718E-1,-3.863600367E-1,2.532125044E0,2.574091504E0
2.432180121E1,-5.144514086E-1,-3.484367502E-1,2.681645657E0,2.752688114E0
2.433176921E1,-6.780700243E-1,-3.165015972E-1,2.427399657E0,2.540122303E0
2.434173621E1,-7.531451304E-1,-3.578525215E-1,1.905027391E0,2.079522872E0
2.435170421E1,-6.657079140E-1,-4.498572904E-1,1.337211296E0,1.560023288E0
2.436167221E1,-5.361923797E-1,-4.360017282E-1,7.248347394E-1,1.001491475E0
2.437163921E1,-4.783464599E-1,-2.860797036E-1,2.011651222E-1,5.925574562E-1
2.438160721E1,-6.161515919E-1,-1.220109254E-1,-1.196961589E-1,6.394189711E-1
2.439157421E1,-8.846971037E-1,-1.194586158E-3,-3.608221762E-1,9.554491275E-1
2.440154221E1,-1.106847444E0,1.462271690E-2,-5.838437520E-1,1.251478572E0
2.441150921E1,-1.242675413E0,1.668614084E-1,-6.618463397E-1,1.417788944E0
2.442147721E1,-1.173834170E0,2.322724557E-1,-5.954127605E-1,1.336545363E0
2.443144521E1,-9.616486544E-1,6.958829820E-2,-2.991156323E-1,1.009495333E0
2.444141221E1,-7.853150491E-1,-1.209525794E-1,4.542979583E-2,7.958725520E-1
2.445138021E1,-6.235140404E-1,-2.006998301E-2,2.970186746E-1,6.909360722E-1
2.446134762E1,-5.054549557E-1,3.788294077E-2,4.566616952E-1,6.822460944E-1
2.447131562E1,-5.494283563E-1,3.762975633E-2,4.228776526E-1,6.943435939E-1
2.448128363E1,-7.482866058E-1,3.349975097E-1,3.286708224E-1,8.832783737E-1
2.449125062E1,-1.095943703E0,6.733589226E-1,2.736496194E-1,1.315062338E0
2.450121862E1,-1.224016144E0,8.353525239E-1,3.041077658E-1,1.512782501E0
2.451118562E1,-6.036713679E-1,8.473878479E-1,6.901139729E-1,1.248496128E0
2.452115362E1,8.615155980E-2,8.399841034E-1,1.080799268E0,1.371540172E0
2.453112063E1,6.669397031E-1,1.182862490E0,1.176384287E0,1.796622451E0
2.454108863E1,1.168930476E0,1.534850839E0,1.169472293E0,2.256065381E0
2.455105663E1,1.322469296E0,1.442874722E0,1.100787463E0,2.245561297E0
2.456102362E1,1.065547464E0,1.024924518E0,8.194673932E-1,1.690381162E0
2.457099162E1,6.117811637E-1,5.224995893E-1,6.836851054E-1,1.055797015E0
2.458095862E1,1.547426154E-1,1.567235059E-1,9.335839927E-1,9.592114500E-1
2.459092662E1,-2.860275172E-1,3.904536724E-2,1.291019608E0,1.322901322E0
2.460089462E1,-7.337128593E-1,2.937898421E-1,1.585256762E0,1.771351471E0
2.461086162E1,-1.145707528E0,3.196099770E-1,2.042879155E0,2.363927139E0
2.462082962E1,-1.568376435E0,2.181216091E-1,3.121982219E0,3.500593471E0
2.463079662E1,-1.883277649E0,4.458437616E-1,4.316195909E0,4.730228164E0
2.464076462E1,-1.944343046E0,6.370173079E-1,4.813916752E0,5.230684031E0
2.465073163E1,-1.842432363E0,5.618800020E-1,4.296641650E0,4.708651146E0
2.466069963E1,-1.750873006E0,3.393952006E-1,3.111784090E0,3.586634301E0
2.467066763E1,-1.759960017E0,9.857411563E-2,1.958371686E0,2.634842648E0
2.468063462E1,-1.659505145E0,-9.972192407E-2,8.747042853E-1,1.878565776E0
2.469060262E1,-1.361766386E0,-4.010874188E-1,-2.699799800E-1,1.445049479E0
2.470056962E1,-9.065273179E-1,-7.416959167E-1,-1.713280964E0,2.075388222E0
2.471053762E1,-3.382636182E-1,-8.070952696E-1,-3.234070419E0,3.350378564E0
2.472050562E1,1.903221917E-1,-9.524091035E-1,-4.393150529E0,4.499230735E0
2.473047263E1,6.019015619E-1,-1.174803858E0,-5.152856455E0,5.319246116E0
2.474044062E1,9.468095174E-1,-1.448198027E0,-5.457158421E0,5.724884612E0
2.475040762E1,1.311429899E0,-1.546485044E0,-5.189071770E0,5.571169554E0
2.476037562E1,1.693754333E0,-1.028069150E0,-4.526186965E0,4.940860083E0
2.477034262E1,2.069060209E0,-2.421367085E-1,-3.523713416E0,4.093433348E0
2.478031063E1,2.506427993E0,3.402629274E-1,-1.889402608E0,3.157182661E0
2.479027863E1,2.964809062E0,8.178640866E-1,-1.403004313E-1,3.078746279E0
2.480024562E1,3.401588177E0,1.089742073E0,1.411414948E0,3.840629124E0
2.481021362E1,3.456760458E0,1.206619728E0,2.347722281E0,4.349359026E0
2.482018062E1,2.953748469E0,8.340643823E-1,2.754402269E0,4.123957477E0
2.483014862E1,2.219340668E0,3.265167081E-1,2.392341653E0,3.279540325E0
2.484011662E1,1.308724831E0,5.043293667E-1,1.148006215E0,1.812464361E0
2.485008363E1,5.303107385E-1,-1.174305675E0,1.611412235E-1,1.298533708E0
2.486005163E1,3.085891449E-1,-6.909824306E-1,-1.656716169E0,1.821371034E0
2.487001862E1,-2.370639566E-1,1.533900667E0,-6.291428626E-1,1.674775005E0
2.487998662E1,-5.939633819E-1,1.807459143E0,-1.273076842E0,2.289197610E0
2.488995362E1,-5.612898718E-1,6.933774501E-1,-2.066607156E0,2.250929529E0
2.489992162E1,-3.865797459E-1,-3.441846550E-1,-2.236777503E0,2.295883398E0
2.490988963E1,-2.373048618E-1,-5.565081650E-1,-1.893568018E0,1.987866890E0
2.491985662E1,9.241670519E-2,-7.199010050E-1,-1.208474464E0,1.409683949E0
2.492982462E1,4.632462448E-1,-7.579049832E-1,-7.432746649E-1,1.158220305E0
2.493979162E1,8.024559425E-1,-6.465687346E-1,-5.286960299E-1,1.158234070E0
2.494975962E1,1.090216867E0,-4.644548643E-1,-4.062505102E-1,1.252729266E0
2.495972762E1,1.338607026E0,-3.777728158E-1,-3.398810311E-1,1.431817092E0
2.496969463E1,1.536149360E0,-2.516635770E-1,-4.378417739E-1,1.617032724E0
2.497966263E1,1.620668669E0,-2.592883462E-1,-5.201671350E-1,1.721734948E0
2.498962962E1,1.550027288E0,-2.976215225E-1,-5.204361069E-1,1.661931679E0
2.499959762E1,1.361956420E0,-4.180104303E-1,-4.365883501E-1,1.490056173E0
2.500956462E1,1.094005716E0,-4.603308231E-1,-2.937242802E-1,1.222712937E0
2.501953262E1,8.172783418E-1,-4.683385849E-1,-1.087758990E-1,9.482178622E-1
2.502950062E1,5.595918404E-1,-5.361206782E-1,6.314890578E-2,7.775321175E-1
2.503946762E1,3.774955116E-1,-5.758308738E-1,1.832331005E-1,7.125015268E-1
2.504943562E1,2.762443945E-1,-5.251320058E-1,2.285816932E-1,6.358649066E-1
2.505940262E1,2.663358490E-1,-4.695366794E-1,2.270413904E-1,5.856170000E-1
2.506937062E1,3.481385422E-1,-3.438361609E-1,1.164765358E-1,5.029816433E-1
2.507933762E1,5.120865753E-1,-2.287699735E-1,-4.708178043E-3,5.608837031E-1
2.508930563E1,6.880364572E-1,-2.565039021E-1,-1.348977502E-1,7.465827624E-1
2.509927363E1,8.556593192E-1,-4.185852116E-1,-2.646204221E-1,9.886305769E-1
2.510924062E1,9.967573106E-1,-6.201954532E-1,-2.310480487E-1,1.196474294E0
2.511920862E1,1.117324705E0,-6.703382510E-1,-1.585319766E-1,1.312592951E0
2.512917562E1,1.227046245E0,-6.033776915E-1,-1.306362994E-1,1.373598547E0
2.513914362E1,1.306607261E0,-6.215812433E-1,-8.593901351E-2,1.449472763E0
2.514911162E1,1.364681807E0,-4.404204690E-1,5.653307363E-2,1.435103694E0
2.515907863E1,1.311095584E0,-1.046335852E-1,4.609824952E-1,1.393708965E0
2.516904663E1,1.113345090E0,6.704592884E-2,7.939233930E-1,1.369067858E0
2.517901362E1,9.730067977E-1,7.965778828E-2,9.980963230E-1,1.396167562E0
2.518898162E1,8.411871681E-1,-3.713566661E-2,1.062287056E0,1.355517871E0
2.519894962E1,7.092505941E-1,-1.641447920E-1,1.043960713E0,1.272726950E0
2.520891662E1,5.886340834E-1,-1.659691232E-1,1.028625952E0,1.196706807E0
2.521888463E1,5.177864411E-1,-2.834636593E-1,1.065113893E0,1.217752869E0
2.522885162E1,4.908981661E-1,-4.376371944E-1,1.043438118E0,1.233397920E0
2.523881962E1,5.205977824E-1,-4.446538532E-1,8.782412660E-1,1.113573896E0
2.524878662E1,6.116452159E-1,-3.486308777E-1,8.802209871E-1,1.127139009E0
2.525875462E1,7.377814981E-1,-3.398927987E-1,8.738617015E-1,1.193098037E0
2.526872262E1,8.475711581E-1,-3.352261358E-1,9.624212909E-1,1.325521849E0
2.527868963E1,1.007503470E0,-3.927978212E-1,1.125093023E0,1.560508789E0
2.528865763E1,1.161627742E0,-4.728029341E-1,1.183294015E0,1.724269802E0
2.529862462E1,1.270643084E0,-5.104946709E-1,1.107092954E0,1.760907001E0
2.530859262E1,1.395287303E0,-5.759378779E-1,9.108393471E-1,1.762997282E0
2.531855962E1,1.466016686E0,-6.047816080E-1,6.860524969E-1,1.727898650E0
2.532852762E1,1.520769575E0,-6.632590270E-1,4.833823013E-1,1.728094640E0
2.533849562E1,1.568143277E0,-7.055279642E-1,3.920278890E-1,1.763669162E0
2.534846262E1,1.623788890E0,-6.523609865E-1,4.120016854E-1,1.797779354E0
2.535843062E1,1.711230053E0,-5.308499980E-1,5.181451678E-1,1.865096359E0
2.536839762E1,1.781432747E0,-2.750501007E-1,6.821714075E-1,1.927307194E0
2.537836562E1,1.788095211E0,-5.017729640E-2,9.471086025E-1,2.024059522E0
2.538833362E1,1.763291030E0,5.803303063E-2,1.040947058E0,2.048446696E0
2.539830063E1,1.649985001E0,1.143721229E-1,9.717490616E-1,1.918287706E0
2.540826863E1,1.432614759E0,1.158754420E-1,9.404897006E-1,1.717653353E0
2.541823562E1,1.121515989E0,2.004671109E-1,1.023851846E0,1.531749907E0
2.542820362E1,7.964610846E-1,4.283716965E-1,1.208076561E0,1.509073076E0
2.543817062E1,5.435269077E-1,7.847255766E-1,1.515879110E0,1.791397556E0
2.544813862E1,3.992582636E-1,1.106151114E0,1.812267454E0,2.160391348E0
2.545810662E1,3.979487796E-1,1.307592371E0,1.993927727E0,2.417417800E0
2.546807287E1,5.256610326E-1,1.387570002E0,2.030300332E0,2.514714590E0
2.547804087E1,8.402152146E-1,1.430252922E0,1.863740640E0,2.495017876E0
2.548800787E1,1.313560624E0,1.698708533E0,1.347233716E0,2.534973546E0
2.549797587E1,1.861633596E0,2.436511958E0,6.462170246E-1,3.133666640E0
2.550794387E1,2.565470838E0,3.242575779E0,4.634316015E-1,4.160613795E0
2.551791088E1,3.402801475E0,3.645141959E0,1.500317330E0,5.207405291E0
2.552787888E1,4.162928107E0,3.104770355E0,3.075677533E0,6.035674086E0
2.553784587E1,4.397149440E0,1.918152198E0,3.609611353E0,6.003626002E0
2.554781387E1,4.300429476E0,1.609099953E0,3.248862413E0,5.624766957E0
2.555778087E1,4.071547236E0,1.933247370E0,3.421581270E0,5.658812656E0
2.556774887E1,3.523844686E0,2.084838189E0,4.223861357E0,5.882604560E0
2.557771688E1,2.609382550E0,1.537542897E0,4.459535723E0,5.390767507E0
2.558768387E1,1.276504333E0,6.399847698E-1,4.048750112E0,4.293183118E0
2.559765187E1,-1.577967623E-1,8.983077407E-3,3.169763911E0,3.173701902E0
2.560761887E1,-1.363850187E0,6.554260969E-2,1.784732770E0,2.247143570E0
2.561758687E1,-2.006143438E0,5.913505536E-1,2.262299430E-1,2.103684139E0
2.562755487E1,-1.973158417E0,7.930683839E-1,-1.425711975E0,2.560266829E0
2.563752188E1,-1.079441325E0,8.247860205E-1,-3.239572649E0,3.512875817E0
2.564748988E1,5.810582116E-1,5.438898736E-1,-5.547441770E0,5.604244376E0
2.565745687E1,2.388256934E0,2.675066078E-1,-7.360739357E0,7.743114028E0
2.566742487E1,3.476654147E0,1.376641556E0,-6.232652414E0,7.268302563E0
2.567739187E1,4.309162585E0,2.278710226E0,-5.272906809E0,7.180873811E0
2.568735987E1,5.165166013E0,2.426391597E0,-3.301361931E0,6.592822364E0
2.569732787E1,5.722823741E0,2.637985960E0,2.111571367E-1,6.305098637E0
2.570729487E1,5.406653681E0,2.638218679E0,1.366986634E0,6.169339858E0
2.571726287E1,4.180856840E0,2.363060405E0,7.582311116E-1,4.861947430E0
2.572722987E1,2.477229337E0,1.998442655E0,-5.270645106E-1,3.226179665E0
2.573719787E1,8.373543182E-1,1.463748697E0,-2.138476453E0,2.723380995E0
2.574716488E1,-7.631125134E-1,7.922334015E-1,-3.024230806E0,3.218065636E0
2.575713288E1,-2.328454682E0,2.576522952E-1,-2.793945527E0,3.646123629E0
2.576710088E1,-3.147464092E0,-3.433730614E-1,-2.462758940E0,4.011186466E0
2.577706787E1,-3.218392280E0,-4.708657515E-1,-1.981499178E0,3.808687755E0
2.578703587E1,-2.980470537E0,-5.812775552E-2,-2.061421845E0,3.624368011E0
2.579700287E1,-2.470170578E0,2.898950118E-1,-3.552495458E0,4.336589187E0
2.580697087E1,-2.054118673E0,2.315696204E-1,-4.619015314E0,5.060467417E0
2.581693887E1,-1.753053432E0,-3.391385078E-4,-4.914999908E0,5.218277546E0
2.582690588E1,-1.185003887E0,-6.125034410E-1,-5.023949908E0,5.198025332E0
2.583687387E1,-4.700377858E-1,-1.529662020E0,-4.458644022E0,4.737120215E0
2.584684087E1,6.082624555E-2,-2.152161276E0,-4.312282367E0,4.819883526E0
2.585680887E1,4.801806584E-1,-2.590580828E0,-4.461410925E0,5.181300023E0
2.586677587E1,8.254806697E-1,-3.103754109E0,-4.184148238E0,5.274637843E0
2.587674387E1,1.114528274E0,-3.651360472E0,-3.427246929E0,5.130363348E0
2.588671188E1,1.240240048E0,-3.994130686E0,-2.670408770E0,4.962092131E0
2.589667887E1,1.061815479E0,-4.210726756E0,-2.556996760E0,5.039434925E0
2.590664687E1,6.033757912E-1,-4.346155288E0,-2.869053597E0,5.242575385E0
2.591661387E1,-3.718215197E-2,-4.327985065E0,-3.008400055E0,5.270987395E0
2.592658187E1,-7.446066606E-1,-4.259538143E0,-2.969615473E0,5.245638220E0
2.593654888E1,-1.358900227E0,-3.960899205E0,-2.973569653E0,5.135898054E0
2.594651688E1,-1.776682323E0,-3.266762787E0,-2.938645111E0,4.739617523E0
2.595648488E1,-2.064756366E0,-2.414007195E0,-2.854453391E0,4.270661980E0
2.596645187E1,-2.140765638E0,-9.604180348E-1,-2.812412496E0,3.662641719E0
2.597641987E1,-2.237389999E0,2.357733591E0,-2.873353931E0,4.338315861E0
2.598638687E1,-2.081434671E0,6.020634713E0,-3.420189047E0,7.230360002E0
2.599635487E1,-1.913569150E0,9.308892449E0,-2.943266165E-1,9.508094114E0
2.600632188E1,-1.617999708E0,1.048008974E1,1.336071937E1,1.705752110E1
2.601628987E1,-1.189584523E0,1.175537333E1,3.013447488E1,3.236804736E1
2.602625787E1,-5.971463869E-1,6.143970033E0,2.351029525E1,2.430717865E1
2.603622487E1,-9.766096327E-1,2.998650992E-1,3.299579992E0,3.454115455E0
2.604619287E1,-2.476387045E0,-3.720950525E0,-9.207637385E0,1.023516252E1
2.605615988E1,-2.616136961E0,-5.330224140E0,-1.228566901E1,1.364526016E1
2.606612788E1,-1.986207648E0,-5.241035975E0,-1.085589614E1,1.221736305E1
2.607609487E1,-1.324192763E0,-4.611355169E0,-1.176805126E1,1.270846621E1
2.608606287E1,-4.792971441E-1,-3.637338849E0,-1.054665328E1,1.116655072E1
2.609603087E1,4.578285071E-1,-2.297127201E0,-8.526754850E0,8.842621138E0
2.610599787E1,1.875003547E0,-8.048271346E-1,-8.588998461E0,8.828039396E0
2.611596587E1,2.287299493E0,-6.264356017E-2,-8.961187770E0,9.248705285E0
2.612593288E1,2.390667449E0,8.679022193E-3,-6.863927171E0,7.268346606E0
2.613590088E1,3.736537155E0,1.041810107E0,-1.179441869E0,4.054400244E0
2.614586787E1,6.202169124E0,2.117497813E0,6.519372972E0,9.244075010E0
2.615583587E1,6.796032811E0,2.183659058E0,1.015106809E1,1.240961773E1
2.616580387E1,4.336374942E0,1.773760470E0,7.791120157E0,9.091310530E0
2.617577087E1,2.372207496E0,1.350706816E0,5.063157828E0,5.752159985E0
2.618573888E1,3.890170115E-1,1.457618476E0,2.003066633E0,2.507640682E0
2.619570587E1,-1.276995938E0,1.408898891E0,-9.747298260E-1,2.136776297E0
2.620567387E1,-2.015656127E0,5.847431999E-1,-3.123072724E0,3.762761947E0
2.621564187E1,-2.078506824E0,-5.443956578E-1,-3.953444005E0,4.499586287E0
2.622560887E1,-1.778235636E0,-1.130115343E0,-3.827365172E0,4.368982356E0
2.623557687E1,-1.533760918E0,-1.097540504E0,-3.503254301E0,3.978669176E0
2.624554388E1,-1.282015627E0,-5.776253843E-1,-2.589366946E0,2.946529541E0
2.625551188E1,-8.710534300E-1,-2.403918993E-1,-1.584175758E0,1.823769496E0
2.626547887E1,-2.395570631E-1,-1.747311759E-1,-7.427233455E-1,7.997227884E-1
2.627544687E1,3.263237500E-1,-2.394990295E-1,1.265647370E-1,4.241056562E-1
2.628541487E1,7.929686889E-1,-4.059552258E-1,9.117785561E-1,1.274731000E0
2.629538187E1,1.082161158E0,-6.704581189E-1,1.484399893E0,1.955512696E0
2.630534987E1,1.167767026E0,-8.422674412E-1,1.854443275E0,2.347776422E0
2.631531687E1,1.129796085E0,-8.577315724E-1,1.931012564E0,2.396028415E0
2.632528487E1,1.103764500E0,-8.103977770E-1,1.739768266E0,2.214008638E0
2.633525187E1,1.156873956E0,-5.832445586E-1,1.243509811E0,1.795786239E0
2.634521987E1,1.227475723E0,-3.384988225E-1,4.915736657E-1,1.364889289E0
2.635518687E1,1.266529130E0,-2.818638611E-1,-3.614596689E-1,1.346921069E0
2.636515488E1,1.364602578E0,-2.657530278E-1,-9.211317623E-1,1.667707585E0
2.637512288E1,1.455796191E0,-2.866164780E-1,-1.053953605E0,1.819975208E0
2.638508987E1,1.588827072E0,-4.436633348E-1,-8.511651492E-1,1.856257183E0
2.639505787E1,1.700748480E0,-7.172153789E-1,-5.551346175E-1,1.927464069E0
2.640502487E1,1.706222790E0,-1.011687006E0,-3.310318915E-1,2.011041750E0
2.641499287E1,1.641819803E0,-1.032362176E0,-2.951288545E-1,1.961745388E0
2.642496087E1,1.544029214E0,-1.079999442E0,-3.955828134E-1,1.925333937E0
2.643492788E1,1.410236003E0,-1.175746429E0,-5.318626627E-1,1.911549931E0
2.644489587E1,1.221835279E0,-1.073658721E0,-5.825790723E-1,1.727721874E0
2.645486287E1,1.022429219E0,-8.340199435E-1,-5.332777619E-1,1.423142981E0
2.646483050E1,8.075305948E-1,-4.791021395E-1,-3.189445639E-1,9.916502188E-1
2.647479750E1,5.931741540E-1,-5.426800847E-2,3.926281057E-2,5.969440192E-1
2.648476550E1,4.693653560E-1,3.176149070E-1,2.274765694E-1,6.106788486E-1
2.649473350E1,3.927601066E-1,5.129294515E-1,7.234409094E-2,6.500698355E-1
2.650470050E1,2.912936658E-1,5.941016686E-1,-5.454282761E-3,6.616936916E-1
2.651466850E1,2.064247658E-1,5.272603923E-1,-8.205266163E-2,5.721427659E-1
2.652463550E1,1.670950777E-1,2.512835079E-1,-2.090638335E-1,3.671128612E-1
2.653460350E1,2.051288766E-1,-1.479994601E-1,-4.076083799E-1,4.797147981E-1
2.654457050E1,3.968057951E-1,-3.138072002E-1,-6.846446335E-1,8.512743812E-1
2.655453850E1,7.870353730E-1,-3.036318755E-1,-9.858005787E-1,1.297466676E0
2.656450650E1,1.279340818E0,-2.784607816E-1,-1.285588568E0,1.834936321E0
2.657447350E1,1.766571610E0,-1.867273235E-1,-1.561625240E0,2.365230589E0
2.658444150E1,2.364133953E0,1.469954932E-1,-1.759187454E0,2.950504622E0
2.659440850E1,2.970621779E0,7.981250560E-1,-1.802247519E0,3.565065705E0
2.660437650E1,3.454737029E0,1.666782736E0,-1.561574954E0,4.141483908E0
2.661434350E1,3.698420033E0,2.411432666E0,-1.005925745E0,4.528267312E0
2.662431150E1,3.594625816E0,2.612738267E0,-3.224647339E-1,4.455526850E0
2.663427950E1,3.219104178E0,2.130264623E0,8.239896297E-3,3.860145978E0
2.664424650E1,2.868565354E0,1.641230988E0,7.331714071E-2,3.305704426E0
2.665421450E1,2.490565082E0,1.380193155E0,1.484351508E-1,2.851294542E0
2.666418150E1,1.917553735E0,1.233518089E0,1.725209284E-1,2.286556947E0
2.667414950E1,1.417338469E0,1.011725013E0,2.313238911E-1,1.756686250E0
2.668411650E1,8.793737986E-1,9.570132011E-1,4.754781083E-1,1.383926290E0
2.669408450E1,1.763272465E-1,8.818718022E-1,4.003962048E-1,9.844319653E-1
2.670405250E1,-6.455503689E-1,6.853287578E-1,1.161957964E-1,9.486370476E-1
2.671401950E1,-1.476812839E0,5.805969393E-1,-1.619023117E-1,1.595080351E0
2.672398750E1,-2.031239102E0,6.432744133E-1,-3.304120501E-1,2.156132275E0
2.673395450E1,-2.268915555E0,9.020932281E-1,-3.198543175E-1,2.462530563E0
2.674392250E1,-2.208476395E0,1.203023690E0,-2.894792747E-1,2.531488147E0
2.675388950E1,-2.078618506E0,1.372609316E0,-2.998569131E-2,2.491106254E0
2.676385750E1,-1.995049223E0,1.302142181E0,4.228694665E-1,2.419631015E0
2.677382550E1,-1.857421262E0,1.372050322E0,7.692515051E-1,2.433985150E0
2.678379250E1,-1.624677520E0,1.262925491E0,9.373671412E-1,2.261241915E0
2.679376050E1,-1.384386486E0,9.358872110E-1,7.415017891E-1,1.828178251E0
2.680372750E1,-1.248710617E0,5.806121421E-1,-2.535235991E-2,1.377327632E0
2.681369550E1,-1.334424659E0,5.863973773E-1,-9.864697194E-1,1.760020898E0
2.682366350E1,-1.543543603E0,7.166014212E-1,-1.639166921E0,2.362818792E0
2.683363050E1,-1.682173777E0,6.936803359E-1,-2.002030506E0,2.705370062E0
2.684359850E1,-1.475092295E0,6.481217551E-1,-1.832415644E0,2.440021758E0
2.685356550E1,-9.867916086E-1,5.159214717E-1,-1.376346856E0,1.770385075E0
2.686353350E1,-6.254556084E-1,4.462179834E-1,-1.059549463E0,1.308797261E0
2.687350050E1,-3.453453638E-1,4.916818392E-1,-1.031865236E0,1.194052058E0
2.688346850E1,-1.569363445E-1,3.693575031E-1,-1.279438612E0,1.340901616E0
2.689343550E1,-9.067069005E-2,1.209525794E-1,-1.586575748E0,1.593760742E0
2.690340350E1,-2.046756626E-1,-1.061754960E-1,-1.858052176E0,1.872304263E0
2.691337150E1,-4.396489289E-1,-2.712377161E-1,-2.096809194E0,2.159506859E0
2.692333850E1,-7.143014190E-1,-4.345925492E-1,-2.228538192E0,2.380226811E0
2.693330650E1,-9.972338587E-1,-5.372947991E-1,-2.254905041E0,2.523441661E0
2.694327350E1,-1.257137624E0,-6.682888019E-1,-2.137735611E0,2.568446704E0
2.695324150E1,-1.450144273E0,-7.296313566E-1,-1.844152906E0,2.456863909E0
2.696320950E1,-1.616066911E0,-6.342147374E-1,-1.415478909E0,2.239973467E0
2.697317650E1,-1.713683252E0,-5.016571891E-1,-1.140157497E0,2.118567757E0
2.698314450E1,-1.782326056E0,-5.457984048E-1,-9.604760684E-1,2.096925451E0
2.699311150E1,-1.813936981E0,-4.983529276E-1,-6.508103049E-1,1.990546926E0
2.700307950E1,-1.786955589E0,-4.409303463E-1,-4.807861376E-1,1.902310478E0
2.701304650E1,-1.694227812E0,-4.583889627E-1,-2.890136902E-1,1.778779703E0
2.702301450E1,-1.557588615E0,-5.218113720E-1,-2.126240569E-1,1.656375075E0
2.703298150E1,-1.357678451E0,-6.788915581E-1,-2.289174695E-1,1.535118149E0
2.704294950E1,-1.110353800E0,-8.838411444E-1,-2.031768568E-1,1.433646248E0
2.705291750E1,-8.841513392E-1,-1.082658171E0,-2.747486767E-1,1.424555770E0
2.706288450E1,-6.988215002E-1,-1.183545445E0,-4.352538693E-1,1.441727173E0
2.707285250E1,-5.879807667E-1,-1.265331620E0,-6.265241870E-1,1.529482935E0
2.708281950E1,-4.602580252E-1,-1.247716883E0,-9.999873126E-1,1.663913908E0
2.709278750E1,-2.925712824E-1,-1.133776284E0,-1.304081118E0,1.752619234E0
2.710275550E1,-1.545924881E-1,-8.826208305E-1,-1.399964930E0,1.662173328E0
2.711272250E1,7.960107028E-3,-6.068567848E-1,-1.433244942E0,1.556447746E0
2.712269050E1,1.919570001E-1,-4.401678693E-1,-1.316157080E0,1.401022735E0
2.713265750E1,3.732961510E-1,-4.378962260E-1,-1.103087904E0,1.244148723E0
2.714262550E1,5.208217308E-1,-5.984812331E-1,-8.575982559E-1,1.168293555E0
2.715259250E1,6.310502243E-1,-7.517174596E-1,-5.113473411E-1,1.106697623E0
2.716256050E1,7.291331738E-1,-8.011387110E-1,-1.410781109E-1,1.092410844E0
2.717252750E1,6.837970796E-1,-6.773929167E-1,1.398396707E-1,9.726226109E-1
2.718249550E1,4.291338810E-1,-3.922733259E-1,2.707225764E-1,6.413462118E-1
2.719246350E1,2.324714072E-2,-1.040845317E-1,2.759536417E-1,2.958452833E-1
2.720243050E1,-4.348050955E-1,7.916428328E-2,1.287989581E-1,4.603385997E-1
2.721239850E1,-8.600064316E-1,2.086988211E-1,-4.874122024E-2,8.863080542E-1
2.722236550E1,-1.179548289E0,2.671417415E-1,-1.978908277E-1,1.225503837E0
2.723233350E1,-1.422181718E0,2.062687182E-1,-2.908159482E-1,1.466192872E0
2.724230050E1,-1.556378241E0,4.674381137E-2,-3.186293989E-1,1.589346692E0
2.725226850E1,-1.619525539E0,-4.711452484E-2,-3.525274622E-1,1.658118922E0
2.726223650E1,-1.636421653E0,-5.119412720E-2,-3.359682937E-1,1.671338194E0
2.727220350E1,-1.559379324E0,-6.589461207E-2,-2.951056118E-1,1.588424785E0
2.728217150E1,-1.426861537E0,-2.613705397E-2,-3.258912022E-1,1.463838129E0
2.729213850E1,-1.229888138E0,6.820660114E-2,-3.767222174E-1,1.288098055E0
2.730210650E1,-9.832271460E-1,1.823810881E-1,-3.552237596E-1,1.061217415E0
2.731207350E1,-7.572129652E-1,2.118832147E-1,-3.092440331E-1,8.449247560E-1
2.732204150E1,-5.760861048E-1,2.049063170E-1,-2.517425144E-1,6.612383023E-1
2.733200950E1,-4.182881731E-1,2.310468793E-1,-1.248538417E-1,4.938989147E-1
2.734197650E1,-2.729627178E-1,2.288120735E-1,1.012313828E-2,3.563230110E-1
2.735194450E1,-1.504851115E-1,1.762964755E-1,1.212513721E-1,2.615876742E-1
2.736191150E1,-4.039640296E-2,1.773337716E-1,2.032484852E-1,2.727436207E-1
2.737187950E1,2.413485769E-2,2.200418347E-1,2.728465775E-1,3.513490504E-1
2.738184650E1,2.948575437E-2,2.746285164E-1,3.318587244E-1,4.317643393E-1
2.739181450E1,-3.334725559E-2,3.394320381E-1,3.961418438E-1,5.227375138E-1
2.740178250E1,-1.550529929E-1,3.551709884E-1,4.093388633E-1,5.636897788E-1
2.741174950E1,-2.604005962E-1,2.809476024E-1,3.735408935E-1,5.350446943E-1
2.742171750E1,-3.324935127E-1,1.613843215E-1,2.658680718E-1,4.552830623E-1
2.743168450E1,-3.808616806E-1,8.687500656E-2,1.293385099E-1,4.114988902E-1
2.744165250E1,-3.962416119E-1,-7.216341197E-2,1.389408074E-2,4.029987823E-1
2.745162050E1,-3.533461455E-1,-1.466265339E-1,-1.162263481E-1,3.998267162E-1
2.746158750E1,-2.655697907E-1,-1.880330068E-1,-3.270278279E-1,4.613360224E-1
2.747155600E1,-1.605646149E-1,-1.966681749E-1,-6.468453810E-1,6.948872668E-1
